recommender,prolificPID,recID,movieTitle,shouldWatch,order,sentence,classification
random-imdb,60fcacf3513b15a2eefe3245,0,Notorious,TRUE,5,The movie is a must-watch for anyone who loves spy thrillers or classic cinema.,Ev
random-imdb,60fcacf3513b15a2eefe3245,0,Notorious,TRUE,6,"The tension builds up gradually, and the climax is both satisfying and surprising.",NA
random-imdb,60fcacf3513b15a2eefe3245,0,Notorious,TRUE,7,"Overall, Notorious is a timeless masterpiece that deserves to be watched and appreciated by movie lovers of all ages.",Ev
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,1,The Handmaiden,TRUE,0,"If you're a fan of psychological thrillers with a touch of eroticism, then ""The Handmaiden"" is a must-watch.",Ev
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,1,The Handmaiden,TRUE,1,"This South Korean film, directed by Park Chan-wook, is a visually stunning masterpiece that will keep you on the edge of your seat.",Ev
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,1,The Handmaiden,TRUE,2,The story is set in the 1930s and follows a young Korean woman who is hired as a handmaiden to a wealthy Japanese heiress.,NA
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,1,The Handmaiden,TRUE,3,"As the plot unfolds, secrets are revealed, and the characters' motivations become increasingly complex.",NA
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,1,The Handmaiden,TRUE,4,"The film is a gripping exploration of power, desire, and betrayal, and it's sure to leave you thinking long after the credits roll.",Ev
gpt-3.5-turbo,6175558c4e6bef1212f45811,0,Interstellar,TRUE,0,Interstellar is a great movie for someone who enjoys science fiction and time travel themes.,Ev
gpt-3.5-turbo,6175558c4e6bef1212f45811,0,Interstellar,TRUE,1,"The movie is directed by Christopher Nolan, who also directed Inception, one of the user's favorite movies.",Au
gpt-3.5-turbo,6175558c4e6bef1212f45811,0,Interstellar,TRUE,2,"Interstellar also features a complex plot and explores themes of love, sacrifice, and the nature of humanity.",Ev
gpt-3.5-turbo,6175558c4e6bef1212f45811,0,Interstellar,TRUE,3,The movie has received critical acclaim for its stunning visuals and emotional depth.,Au
gpt-3.5-turbo,6175558c4e6bef1212f45811,0,Interstellar,TRUE,4,"Additionally, the user's dislike for The Last Airbender and The Mummy: Tomb of the Dragon Emperor suggests that they may appreciate Interstellar's well-developed characters and engaging storyline.",Comm
gpt-3.5-turbo,6175558c4e6bef1212f45811,0,Interstellar,TRUE,5,"Overall, Interstellar is a must-watch for anyone who enjoys thought-provoking science fiction movies.",Ev
random-imdb,60fcacf3513b15a2eefe3245,2,The Revenant,TRUE,0,The Revenant is a movie that someone with these preferences should watch because it has a captivating and intense storyline that keeps you on the edge of your seat.,Cr
random-imdb,60fcacf3513b15a2eefe3245,2,The Revenant,TRUE,1,The movie is visually stunning and features breathtaking cinematography that captures the beauty and brutality of nature.,Ev
random-imdb,60fcacf3513b15a2eefe3245,2,The Revenant,TRUE,2,"The Revenant also has a strong lead performance by Leonardo DiCaprio, who portrays a man fighting for survival in the wilderness.",Ev
random-imdb,60fcacf3513b15a2eefe3245,2,The Revenant,TRUE,3,"If you enjoyed Portrait of a Lady on Fire for its beautiful cinematography and intense emotional connection, The Revenant will provide a similar experience.",Sim
random-imdb,60fcacf3513b15a2eefe3245,2,The Revenant,TRUE,4,"If you appreciated In the Mood for Love for its exploration of human relationships and emotions, The Revenant will offer a different but equally compelling perspective on the human condition.",Comp
random-imdb,60fcacf3513b15a2eefe3245,2,The Revenant,TRUE,5,"And if you enjoyed West Side Story for its dramatic tension and high stakes, The Revenant will deliver a similarly thrilling experience.",Sim
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,3,Moonlight,TRUE,0,"The movie ""Moonlight"" is a great recommendation for someone who enjoys character-driven dramas with a focus on relationships and personal growth.",Ev
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,3,Moonlight,TRUE,1,"The film tells the story of a young Black man growing up in Miami and explores themes of identity, sexuality, and family.",NA
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,3,Moonlight,TRUE,2,"The movie's intimate and emotional storytelling style is similar to ""Portrait of a Lady on Fire"" and ""In the Mood for Love,"" two of the user's favorite movies.",Sim
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,3,Moonlight,TRUE,3,"Additionally, ""Moonlight"" has received critical acclaim for its nuanced performances and powerful storytelling, making it a great choice for someone who values quality filmmaking.",Au
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,3,Moonlight,TRUE,4,"Overall, ""Moonlight"" is a must-watch for anyone who enjoys thought-provoking dramas with complex characters and themes.",Ev
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,4,Twilight,FALSE,0,Twilight is a movie that may not be suitable for everyone.,NA
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,4,Twilight,FALSE,1,"The movie is known for its cheesy dialogue, lack of character development, and weak plot.",Ev
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,4,Twilight,FALSE,2,The romance between the main characters is often criticized for being unrealistic and unhealthy.,Ev
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,4,Twilight,FALSE,3,"Additionally, the movie has been accused of promoting toxic relationships and perpetuating harmful gender stereotypes.",Ev
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,4,Twilight,FALSE,4,"If you are looking for a well-written and thought-provoking movie, Twilight may not be the best choice for you.",Cr
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,5,The Human Centipede,FALSE,0,"The movie ""The Human Centipede"" is a horror film that involves a mad scientist who surgically connects three people together, mouth to anus, to create a ""human centipede.""",NA
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,5,The Human Centipede,FALSE,1,"Given the person's movie preferences, it is likely that they would not enjoy this film.",Sg
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,5,The Human Centipede,FALSE,2,"The person enjoys movies that are artistic, romantic, and have a strong emotional connection.",NA
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,5,The Human Centipede,FALSE,3,They also dislike movies that are gory or overly violent.,NA
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,5,The Human Centipede,FALSE,4,"""The Human Centipede"" is a horror film that is known for its extreme gore and disturbing content, which is not in line with the person's movie preferences.",Cr
gpt-3.5-turbo,60fcacf3513b15a2eefe3245,5,The Human Centipede,FALSE,5,"Therefore, it is recommended that they avoid watching this movie.",Pra
random-imdb,61716480d6da1714ff60ed0d,0,The Aviator,TRUE,0,"The Aviator is a biographical drama film that tells the story of Howard Hughes, a successful businessman and aviation pioneer.",NA
random-imdb,61716480d6da1714ff60ed0d,0,The Aviator,TRUE,1,"If you enjoy movies with strong character development and a compelling storyline, then The Aviator is a great choice for you.",Ev
random-imdb,61716480d6da1714ff60ed0d,0,The Aviator,TRUE,2,"The film features a stellar cast, including Leonardo DiCaprio, Cate Blanchett, and Kate Beckinsale, and has received critical acclaim for its direction, cinematography, and performances.",NA
random-imdb,61716480d6da1714ff60ed0d,0,The Aviator,TRUE,3,"While The Aviator may not have the same action-packed elements as some of your favorite movies like Captain America: The Winter Soldier, it offers a unique and engaging perspective on a fascinating historical figure.",Comp
random-imdb,61716480d6da1714ff60ed0d,0,The Aviator,TRUE,4,"Additionally, if you didn't enjoy Blade Runner, Mandy, or Planet Terror, The Aviator's more grounded and realistic approach may be more to your liking.",Di
gpt-3.5-turbo,61716480d6da1714ff60ed0d,1,The Nice Guys,TRUE,0,"If you're a fan of buddy cop movies, then you should definitely watch ""The Nice Guys"".",Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,1,The Nice Guys,TRUE,1,"This movie is a hilarious and action-packed ride that follows two unlikely partners, a private investigator and a hired enforcer, as they team up to solve a missing persons case in 1970s Los Angeles.",NA
gpt-3.5-turbo,61716480d6da1714ff60ed0d,1,The Nice Guys,TRUE,2,"The chemistry between Ryan Gosling and Russell Crowe is fantastic, and the witty dialogue and clever plot twists will keep you entertained from start to finish.",Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,1,The Nice Guys,TRUE,3,"Plus, the retro setting and soundtrack add an extra layer of fun to the movie.",NA
gpt-3.5-turbo,61716480d6da1714ff60ed0d,1,The Nice Guys,TRUE,4,"Overall, ""The Nice Guys"" is a must-watch for anyone who loves a good action-comedy.",Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,2,The Prestige,TRUE,0,The Prestige is a movie that someone with a taste for complex and mind-bending plots would enjoy.,Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,2,The Prestige,TRUE,1,"It has a similar level of intrigue and suspense as Knives Out, which was listed as one of the favorite movies.",Sim
gpt-3.5-turbo,61716480d6da1714ff60ed0d,2,The Prestige,TRUE,2,"Additionally, The Prestige has a dark and mysterious tone that may appeal to someone who disliked Blade Runner and Mandy.",Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,2,The Prestige,TRUE,3,"The movie also features a strong cast, including Christian Bale and Hugh Jackman, who deliver captivating performances.",NA
gpt-3.5-turbo,61716480d6da1714ff60ed0d,2,The Prestige,TRUE,4,"Overall, The Prestige is a well-crafted movie that will keep the viewer engaged and guessing until the very end.",Ev
random-imdb,61716480d6da1714ff60ed0d,3,Source Code,TRUE,0,"If you're a fan of sci-fi thrillers, then you should definitely watch ""Source Code"".",Ev
random-imdb,61716480d6da1714ff60ed0d,3,Source Code,TRUE,1,The movie follows a soldier who is sent back in time to relive the last 8 minutes of a train bombing in order to identify the bomber and prevent a second attack.,NA
random-imdb,61716480d6da1714ff60ed0d,3,Source Code,TRUE,2,"With a unique concept, intense action, and a mind-bending plot twist, ""Source Code"" will keep you on the edge of your seat until the very end.",Ev
random-imdb,61716480d6da1714ff60ed0d,3,Source Code,TRUE,3,"Plus, the performances by Jake Gyllenhaal and Michelle Monaghan are top-notch.",NA
random-imdb,61716480d6da1714ff60ed0d,3,Source Code,TRUE,4,"Overall, ""Source Code"" is a must-watch for anyone who loves a good sci-fi thriller.",Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,4,The Matrix Revolutions,FALSE,0,The Matrix Revolutions is not recommended for those who are looking for a satisfying conclusion to the Matrix trilogy.,Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,4,The Matrix Revolutions,FALSE,1,The plot is convoluted and lacks the depth and complexity of the previous films.,Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,4,The Matrix Revolutions,FALSE,2,The action scenes are also underwhelming and fail to deliver the excitement and innovation of the first two movies.,Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,4,The Matrix Revolutions,FALSE,3,"Overall, The Matrix Revolutions is a disappointing end to an otherwise groundbreaking franchise.",Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,5,The Last Airbender,FALSE,0,"Someone with the movie preferences of enjoying Raising Arizona, Captain America: The Winter Soldier, and Knives Out, and disliking Blade Runner, Mandy, and Planet Terror, should not watch The Last Airbender.",Ev
gpt-3.5-turbo,61716480d6da1714ff60ed0d,5,The Last Airbender,FALSE,1,"This movie has received negative reviews from both critics and audiences, with criticism directed towards its poor acting, weak plot, and lack of faithfulness to the source material.",Po
gpt-3.5-turbo,61716480d6da1714ff60ed0d,5,The Last Airbender,FALSE,2,"Additionally, The Last Airbender is a fantasy adventure film, which may not align with the preferred genres of the person in question.",Cr
gpt-3.5-turbo,61716480d6da1714ff60ed0d,5,The Last Airbender,FALSE,3,"Therefore, it is unlikely that they would enjoy this movie based on their stated preferences.",Ev
gpt-3.5-turbo,611d165f95da360d1b0793f6,0,Forrest Gump,TRUE,0,Forrest Gump is a must-watch movie for anyone who loves heartwarming stories.,Ev
gpt-3.5-turbo,611d165f95da360d1b0793f6,0,Forrest Gump,TRUE,1,It tells the story of a simple man who experiences extraordinary events in his life.,NA
gpt-3.5-turbo,611d165f95da360d1b0793f6,0,Forrest Gump,TRUE,2,"If you enjoyed The Shawshank Redemption, you will appreciate the depth of the characters and the emotional journey they go through.",Comp
gpt-3.5-turbo,611d165f95da360d1b0793f6,0,Forrest Gump,TRUE,3,"The movie also has a strong romantic storyline, similar to Titanic and The Notebook.",An
gpt-3.5-turbo,611d165f95da360d1b0793f6,0,Forrest Gump,TRUE,4,"Even if you didn't like The Fast and the Furious: Tokyo Drift, Forrest Gump is a completely different genre and style of movie.",Op
gpt-3.5-turbo,611d165f95da360d1b0793f6,0,Forrest Gump,TRUE,5,It's a classic that has stood the test of time and is beloved by many.,Po
gpt-3.5-turbo,611d165f95da360d1b0793f6,0,Forrest Gump,TRUE,6,"Give it a chance and you may find yourself laughing, crying, and feeling inspired by the end.",Ev
random-imdb,611d165f95da360d1b0793f6,2,Killer's Kiss,TRUE,0,"If you enjoyed Titanic and The Notebook, you may appreciate the romantic elements of Killer's Kiss.",Sim
random-imdb,611d165f95da360d1b0793f6,2,Killer's Kiss,TRUE,1,"Additionally, if you liked The Shawshank Redemption, you may appreciate the suspenseful and thrilling aspects of this film.",Sim
random-imdb,611d165f95da360d1b0793f6,2,Killer's Kiss,TRUE,2,"Although it is not a well-known movie, Killer's Kiss is a classic film noir that tells the story of a boxer who falls in love with a dancer and gets involved in a dangerous situation.",NA
random-imdb,611d165f95da360d1b0793f6,2,Killer's Kiss,TRUE,3,"If you disliked The Silence of the Lambs and Focus, you may appreciate the fact that Killer's Kiss does not have any disturbing or graphic scenes.",Sim
random-imdb,611d165f95da360d1b0793f6,2,Killer's Kiss,TRUE,4,"Overall, if you are a fan of classic films and enjoy a mix of romance and suspense, Killer's Kiss may be a good choice for you.",Sim
gpt-3.5-turbo,611d165f95da360d1b0793f6,3,The Godfather,TRUE,0,"The Godfather is a cinematic masterpiece that should be watched by anyone who appreciates great storytelling, acting, and direction.",Ev
gpt-3.5-turbo,611d165f95da360d1b0793f6,3,The Godfather,TRUE,1,The film is a gripping portrayal of the Corleone family's rise to power in the world of organized crime.,NA
gpt-3.5-turbo,611d165f95da360d1b0793f6,3,The Godfather,TRUE,2,"The characters are complex and well-developed, and the plot is full of twists and turns that keep you on the edge of your seat.",NA
